sis_habilitado,fecha_cobro,fecha_mora,numero_cuota,valor_cuota,valor_pagado_cuota,valor_tasa_administrativa,valor_impuesto,abono_capital,esta_pagado,esta_mora,id_historico_plan_contrato,dispositivo,rastreo,dispositivo_esta_pagado,rastreo_esta_pagado
A,2027-03-26,2027-04-05,63,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2027-04-26,2027-05-06,64,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2027-05-26,2027-06-05,65,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2027-06-26,2027-07-06,66,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2027-07-26,2027-08-05,67,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2027-08-26,2027-09-05,68,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2027-09-26,2027-10-06,69,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2027-10-26,2027-11-05,70,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2027-11-26,2027-12-06,71,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2027-12-26,2028-01-05,72,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2022-02-15,2022-02-25,1,87.00,87.00,13.90,1.67,71.43,S,N,7,0.00,0.00,N,N
A,2022-03-15,2022-03-25,2,87.00,87.00,13.90,1.67,71.43,S,N,7,0.00,0.00,N,N
A,2022-04-15,2022-04-25,3,87.00,87.00,13.90,1.67,71.43,S,N,7,0.00,0.00,N,N
A,2022-05-15,2022-05-25,4,87.00,87.00,13.90,1.67,71.43,S,N,7,0.00,0.00,N,N
A,2022-06-15,2022-06-25,5,87.00,87.00,13.90,1.67,71.43,S,N,7,0.00,0.00,N,N
A,2022-07-15,2022-07-25,6,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2022-08-15,2022-08-25,7,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2022-09-15,2022-09-25,8,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2022-10-15,2022-10-25,9,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2022-11-15,2022-11-25,10,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2022-12-15,2022-12-25,11,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2023-01-15,2023-01-25,12,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2023-02-15,2023-02-25,13,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2023-03-15,2023-03-25,14,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2023-04-15,2023-04-25,15,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2023-05-15,2023-05-25,16,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2023-06-15,2023-06-25,17,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2023-07-15,2023-07-25,18,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2023-08-15,2023-08-25,19,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2023-09-15,2023-09-25,20,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2023-10-15,2023-10-25,21,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2023-11-15,2023-11-25,22,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2023-12-15,2023-12-25,23,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2024-01-15,2024-01-25,24,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2024-02-15,2024-02-25,25,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2024-03-15,2024-03-25,26,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2024-04-15,2024-04-25,27,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2024-05-15,2024-05-25,28,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2024-06-15,2024-06-25,29,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2024-07-15,2024-07-25,30,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2024-08-15,2024-08-25,31,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2024-09-15,2024-09-25,32,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2024-10-15,2024-10-25,33,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2024-11-15,2024-11-25,34,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2024-12-15,2024-12-25,35,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2025-01-15,2025-01-25,36,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2025-02-15,2025-02-25,37,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2025-03-15,2025-03-25,38,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2025-04-15,2025-04-25,39,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2025-05-15,2025-05-25,40,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2025-06-15,2025-06-25,41,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2025-07-15,2025-07-25,42,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2025-08-15,2025-08-25,43,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2025-09-15,2025-09-25,44,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2025-10-15,2025-10-25,45,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2025-11-15,2025-11-25,46,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2025-12-15,2025-12-25,47,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2026-01-15,2026-01-25,48,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2026-02-15,2026-02-25,49,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2026-03-15,2026-03-25,50,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2026-04-15,2026-04-25,51,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2026-05-15,2026-05-25,52,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2026-06-15,2026-06-25,53,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2026-07-15,2026-07-25,54,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2026-08-15,2026-08-25,55,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2026-09-15,2026-09-25,56,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2026-10-15,2026-10-25,57,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2026-11-15,2026-11-25,58,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2026-12-15,2026-12-25,59,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2027-01-15,2027-01-25,60,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2027-02-15,2027-02-25,61,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2027-03-15,2027-03-25,62,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2027-04-15,2027-04-25,63,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2027-05-15,2027-05-25,64,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2027-06-15,2027-06-25,65,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2027-07-15,2027-07-25,66,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2027-08-15,2027-08-25,67,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2027-09-15,2027-09-25,68,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2027-10-15,2027-10-25,69,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2027-11-15,2027-11-25,70,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2027-12-15,2027-12-25,71,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2028-01-15,2028-01-25,72,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2028-02-15,2028-02-25,73,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2028-03-15,2028-03-25,74,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2028-04-15,2028-04-25,75,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2028-05-15,2028-05-25,76,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2028-06-15,2028-06-25,77,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2028-07-15,2028-07-25,78,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2028-08-15,2028-08-25,79,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2028-09-15,2028-09-25,80,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2028-10-15,2028-10-25,81,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2028-11-15,2028-11-25,82,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2028-12-15,2028-12-25,83,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2029-01-15,2029-01-25,84,87.00,0.00,13.90,1.67,71.43,N,N,7,0.00,0.00,N,N
A,2022-02-16,2022-02-26,1,115.00,115.00,17.64,2.12,95.24,S,N,8,0.00,0.00,N,N
A,2022-03-16,2022-03-26,2,115.00,115.00,17.64,2.12,95.24,S,N,8,0.00,0.00,N,N
A,2022-04-16,2022-04-26,3,115.00,115.00,17.64,2.12,95.24,S,N,8,0.00,0.00,N,N
A,2022-05-16,2022-05-26,4,115.00,115.00,17.64,2.12,95.24,S,N,8,0.00,0.00,N,N
A,2022-06-16,2022-06-26,5,115.00,115.00,17.64,2.12,95.24,S,N,8,0.00,0.00,N,N
A,2022-07-16,2022-07-26,6,115.00,115.00,17.64,2.12,95.24,S,N,8,0.00,0.00,N,N
A,2022-08-16,2022-08-26,7,115.00,115.00,17.64,2.12,95.24,S,N,8,0.00,0.00,N,N
A,2022-09-16,2022-09-26,8,115.00,0.00,17.64,2.12,95.24,N,S,8,0.00,0.00,N,N
A,2022-10-16,2022-10-26,9,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2022-11-16,2022-11-26,10,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2022-12-16,2022-12-26,11,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2023-01-16,2023-01-26,12,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2023-02-16,2023-02-26,13,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2023-03-16,2023-03-26,14,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2023-04-16,2023-04-26,15,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2023-05-16,2023-05-26,16,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2023-06-16,2023-06-26,17,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2023-07-16,2023-07-26,18,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2023-08-16,2023-08-26,19,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2023-09-16,2023-09-26,20,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2023-10-16,2023-10-26,21,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2023-11-16,2023-11-26,22,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2023-12-16,2023-12-26,23,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2024-01-16,2024-01-26,24,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2024-02-16,2024-02-26,25,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2024-03-16,2024-03-26,26,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2024-04-16,2024-04-26,27,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2024-05-16,2024-05-26,28,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2024-06-16,2024-06-26,29,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2024-07-16,2024-07-26,30,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2024-08-16,2024-08-26,31,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2024-09-16,2024-09-26,32,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2024-10-16,2024-10-26,33,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2024-11-16,2024-11-26,34,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2024-12-16,2024-12-26,35,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2025-01-16,2025-01-26,36,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2025-02-16,2025-02-26,37,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2025-03-16,2025-03-26,38,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2025-04-16,2025-04-26,39,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2025-05-16,2025-05-26,40,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2025-06-16,2025-06-26,41,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2025-07-16,2025-07-26,42,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2025-08-16,2025-08-26,43,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2025-09-16,2025-09-26,44,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2025-10-16,2025-10-26,45,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2025-11-16,2025-11-26,46,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2025-12-16,2025-12-26,47,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2026-01-16,2026-01-26,48,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2026-02-16,2026-02-26,49,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2026-03-16,2026-03-26,50,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2026-04-16,2026-04-26,51,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2026-05-16,2026-05-26,52,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2026-06-16,2026-06-26,53,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2026-07-16,2026-07-26,54,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2026-08-16,2026-08-26,55,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2026-09-16,2026-09-26,56,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2026-10-16,2026-10-26,57,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2026-11-16,2026-11-26,58,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2026-12-16,2026-12-26,59,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2027-01-16,2027-01-26,60,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2027-02-16,2027-02-26,61,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2027-03-16,2027-03-26,62,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2027-04-16,2027-04-26,63,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2027-05-16,2027-05-26,64,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2027-06-16,2027-06-26,65,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2027-07-16,2027-07-26,66,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2027-08-16,2027-08-26,67,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2027-09-16,2027-09-26,68,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2027-10-16,2027-10-26,69,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2027-11-16,2027-11-26,70,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2027-12-16,2027-12-26,71,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2028-01-16,2028-01-26,72,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2028-02-16,2028-02-26,73,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2028-03-16,2028-03-26,74,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2028-04-16,2028-04-26,75,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2028-05-16,2028-05-26,76,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2028-06-16,2028-06-26,77,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2028-07-16,2028-07-26,78,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2028-08-16,2028-08-26,79,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2028-09-16,2028-09-26,80,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2028-10-16,2028-10-26,81,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2028-11-16,2028-11-26,82,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2028-12-16,2028-12-26,83,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2029-01-16,2029-01-26,84,115.00,0.00,17.64,2.12,95.24,N,N,8,0.00,0.00,N,N
A,2022-02-17,2022-02-27,1,123.00,123.00,35.42,4.25,83.33,S,N,9,0.00,0.00,N,N
A,2022-03-17,2022-03-27,2,123.00,123.00,35.42,4.25,83.33,S,N,9,0.00,0.00,N,N
A,2022-04-17,2022-04-27,3,123.00,123.00,35.42,4.25,83.33,S,N,9,0.00,0.00,N,N
A,2022-05-17,2022-05-27,4,123.00,123.00,35.42,4.25,83.33,S,N,9,0.00,0.00,N,N
A,2022-06-17,2022-06-27,5,123.00,123.00,35.42,4.25,83.33,S,N,9,0.00,0.00,N,N
A,2022-07-17,2022-07-27,6,123.00,123.00,35.42,4.25,83.33,S,N,9,0.00,0.00,N,N
A,2022-08-17,2022-08-27,7,123.00,123.00,35.42,4.25,83.33,S,N,9,0.00,0.00,N,N
A,2022-09-17,2022-09-27,8,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2022-10-17,2022-10-27,9,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2022-11-17,2022-11-27,10,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2022-12-17,2022-12-27,11,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2023-01-17,2023-01-27,12,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2023-02-17,2023-02-27,13,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2023-03-17,2023-03-27,14,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2023-04-17,2023-04-27,15,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2023-05-17,2023-05-27,16,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2023-06-17,2023-06-27,17,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2023-07-17,2023-07-27,18,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2023-08-17,2023-08-27,19,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2023-09-17,2023-09-27,20,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2023-10-17,2023-10-27,21,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2023-11-17,2023-11-27,22,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2023-12-17,2023-12-27,23,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2024-01-17,2024-01-27,24,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2024-02-17,2024-02-27,25,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2024-03-17,2024-03-27,26,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2024-04-17,2024-04-27,27,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2024-05-17,2024-05-27,28,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2024-06-17,2024-06-27,29,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2024-07-17,2024-07-27,30,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2024-08-17,2024-08-27,31,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2024-09-17,2024-09-27,32,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2024-10-17,2024-10-27,33,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2024-11-17,2024-11-27,34,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2024-12-17,2024-12-27,35,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2025-01-17,2025-01-27,36,123.00,0.00,35.42,4.25,83.33,N,N,9,0.00,0.00,N,N
A,2022-03-04,2022-03-14,1,107.00,107.00,31.76,3.81,71.43,S,N,11,0.00,0.00,N,N
A,2022-04-04,2022-04-14,2,107.00,107.00,31.76,3.81,71.43,S,N,11,0.00,0.00,N,N
A,2022-05-04,2022-05-14,3,107.00,107.00,31.76,3.81,71.43,S,N,11,0.00,0.00,N,N
A,2022-06-04,2022-06-14,4,107.00,107.00,31.76,3.81,71.43,S,N,11,0.00,0.00,N,N
A,2022-07-04,2022-07-14,5,107.00,107.00,31.76,3.81,71.43,S,N,11,0.00,0.00,N,N
A,2022-08-04,2022-08-14,6,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2022-09-04,2022-09-14,7,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2022-10-04,2022-10-14,8,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2022-11-04,2022-11-14,9,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2022-12-04,2022-12-14,10,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2023-01-04,2023-01-14,11,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2023-02-04,2023-02-14,12,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2023-03-04,2023-03-14,13,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2023-04-04,2023-04-14,14,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2023-05-04,2023-05-14,15,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2023-06-04,2023-06-14,16,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2023-07-04,2023-07-14,17,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2023-08-04,2023-08-14,18,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2023-09-04,2023-09-14,19,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2023-10-04,2023-10-14,20,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2023-11-04,2023-11-14,21,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2023-12-04,2023-12-14,22,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2024-01-04,2024-01-14,23,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2024-02-04,2024-02-14,24,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2024-03-04,2024-03-14,25,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2024-04-04,2024-04-14,26,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2024-05-04,2024-05-14,27,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2024-06-04,2024-06-14,28,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2024-07-04,2024-07-14,29,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2024-08-04,2024-08-14,30,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2024-09-04,2024-09-14,31,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2024-10-04,2024-10-14,32,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
A,2024-11-04,2024-11-14,33,107.00,0.00,31.76,3.81,71.43,N,N,11,0.00,0.00,N,N
